,COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate
108603,Argentina,JUN2018,June 2018,2018,6,June,Combustible renewables,146.930012,11,1276.393094
108849,Croatia,JUN2018,June 2018,2018,6,June,Net electricity production,918.419311,14,13181.600001
108955,Estonia,JUN2018,June 2018,2018,6,June,Other combustible non-renewables,5.521676,12,84.973911
109053,Greece,JUN2018,June 2018,2018,6,June,Wind,389.05192,2,6300.259
109061,Greece,JUN2018,June 2018,2018,6,June,Natural gas,1044.667433,10,13150.255714
109076,Greece,JUN2018,June 2018,2018,6,June,Other renewables aggregated,24.714209,25,293.328897
109133,Iceland,JUN2018,June 2018,2018,6,June,Hydro,1088.047959,1,13679.377001
109135,Iceland,JUN2018,June 2018,2018,6,June,Solar,0.0,3,0.0
109221,Italy,JUN2018,June 2018,2018,6,June,Coal,2102.408196,8,29614.236659
109225,Italy,JUN2018,June 2018,2018,6,June,Other combustible non-renewables,166.660247,12,2347.553636
109406,Mexico,JUN2018,June 2018,2018,6,June,Geothermal,406.062712,4,5090.000001
109569,OECD Asia Oceania,JUN2018,June 2018,2018,6,June,Other renewables,40.446083,5,485.352996
109624,OECD Total,JUN2018,June 2018,2018,6,June,Nuclear,151581.341169,6,1872699.327953
109720,Republic of Turkiye,JUN2018,June 2018,2018,6,June,Electricity trade,64.541067,21,634.990001
109753,Romania,JUN2018,June 2018,2018,6,June,Fossil fuels,1597.262899,27,23394.189169
109847,Spain,JUN2018,June 2018,2018,6,June,Not specified,6.583333,13,78.999996
109953,United States,JUN2018,June 2018,2018,6,June,Combustible renewables,5433.253388,11,63833.62912
109990,Argentina,JUL2018,July 2018,2018,7,July,Electricity trade,0.0,21,0.0
110038,Austria,JUL2018,July 2018,2018,7,July,Total imports,2102.711969,15,28076.136
110131,Bulgaria,JUL2018,July 2018,2018,7,July,Fossil fuels,1227.13839,27,18045.918004
110173,Chile,JUL2018,July 2018,2018,7,July,Total imports,0.0,15,0.0
110182,Chile,JUL2018,July 2018,2018,7,July,Others,107.99863,24,1238.763707
110252,Cyprus,JUL2018,July 2018,2018,7,July,Not specified,0.0,13,0.0
110305,Denmark,JUL2018,July 2018,2018,7,July,Other combustible non-renewables,57.239905,12,656.31865
110317,Denmark,JUL2018,July 2018,2018,7,July,Others,72.837811,24,902.127672
110374,Finland,JUL2018,July 2018,2018,7,July,Fossil fuels,714.322701,27,14421.741121
110440,Greece,JUL2018,July 2018,2018,7,July,Other combustible non-renewables,22.270282,12,267.243384
110489,IEA Total,JUL2018,July 2018,2018,7,July,Total combustible fuels,595522.783976,7,6174842.903728
110492,IEA Total,JUL2018,July 2018,2018,7,July,Natural gas,298223.339064,10,2951078.26964
110615,Italy,JUL2018,July 2018,2018,7,July,Other renewables aggregated,2117.341488,25,24079.956684
110690,Latvia,JUL2018,July 2018,2018,7,July,Distribution losses,33.607792,19,448.233061
110740,Luxembourg,JUL2018,July 2018,2018,7,July,Total imports,577.104,15,7553.012
110834,New Zealand,JUL2018,July 2018,2018,7,July,Hydro,2462.273972,1,26029.744958
110936,OECD Americas,JUL2018,July 2018,2018,7,July,Renewables,105281.245787,22,1329967.994947
111051,Portugal,JUL2018,July 2018,2018,7,July,Wind,613.598768,2,12521.811999
111262,Sweden,JUL2018,July 2018,2018,7,July,Others,131.563129,24,1809.133387
111334,United States,JUL2018,July 2018,2018,7,July,Total imports,5733.20959,15,58260.602
111348,Argentina,AUG2018,August 2018,2018,8,August,Wind,135.800299,2,1402.536471
111405,Austria,AUG2018,August 2018,2018,8,August,Other renewables,0.0,5,0.0
111540,Chile,AUG2018,August 2018,2018,8,August,Other renewables,0.0,5,0.0
111550,Chile,AUG2018,August 2018,2018,8,August,Total imports,0.0,15,0.0
111590,Croatia,AUG2018,August 2018,2018,8,August,Hydro,487.697763,1,7697.1
111641,Cyprus,AUG2018,August 2018,2018,8,August,Other renewables aggregated,3.59508,25,54.035454
111644,Czech Republic,AUG2018,August 2018,2018,8,August,Hydro,129.840031,1,2651.817999
111645,Czech Republic,AUG2018,August 2018,2018,8,August,Wind,26.103584,2,600.668999
111682,Denmark,AUG2018,August 2018,2018,8,August,Other combustible non-renewables,51.648011,12,656.31865
111685,Denmark,AUG2018,August 2018,2018,8,August,Total imports,1557.838,15,15633.609
111760,France,AUG2018,August 2018,2018,8,August,Oil,413.501629,9,5394.250933
111840,Hungary,AUG2018,August 2018,2018,8,August,Coal,411.039636,8,4423.519487
111865,IEA Total,AUG2018,August 2018,2018,8,August,Nuclear,157365.134474,6,1867209.419954
111879,IEA Total,AUG2018,August 2018,2018,8,August,Final consumption,892667.585067,20,9926161.557347
111937,India,AUG2018,August 2018,2018,8,August,Others,604.33672,24,7394.227649
112015,Japan,AUG2018,August 2018,2018,8,August,Electricity trade,0.0,21,0.0
112016,Japan,AUG2018,August 2018,2018,8,August,Renewables,16798.230045,22,183435.188683
112030,Korea,AUG2018,August 2018,2018,8,August,Oil,1440.311564,9,12525.070071
112118,Luxembourg,AUG2018,August 2018,2018,8,August,Total exports,89.249128,16,1391.675999
112214,New Zealand,AUG2018,August 2018,2018,8,August,Geothermal,665.118984,4,7524.884002
112218,New Zealand,AUG2018,August 2018,2018,8,August,Coal,58.342772,8,1479.424052
112223,New Zealand,AUG2018,August 2018,2018,8,August,Not specified,4.112,13,49.344
112279,Norway,AUG2018,August 2018,2018,8,August,Total imports,345.527,15,8339.724
112378,OECD Total,AUG2018,August 2018,2018,8,August,Nuclear,157863.350656,6,1872699.327953
112407,Poland,AUG2018,August 2018,2018,8,August,Coal,10313.266476,8,120586.465154
112442,Portugal,AUG2018,August 2018,2018,8,August,Total exports,657.884301,16,8324.536001
112450,Portugal,AUG2018,August 2018,2018,8,August,Others,134.290885,24,1329.000648
112474,Republic of Turkiye,AUG2018,August 2018,2018,8,August,Electricity trade,51.027224,21,634.990001
112488,Romania,AUG2018,August 2018,2018,8,August,Coal,1090.937585,8,13713.33915
112495,Romania,AUG2018,August 2018,2018,8,August,Total imports,227.097926,15,3696.593999
112604,Spain,AUG2018,August 2018,2018,8,August,Total exports,719.305715,16,12916.0
112607,Spain,AUG2018,August 2018,2018,8,August,Distribution losses,2235.926954,19,25595.999999
112610,Spain,AUG2018,August 2018,2018,8,August,Renewables,7367.826675,22,103674.679244
112661,Switzerland,AUG2018,August 2018,2018,8,August,Distribution losses,332.858478,19,4232.339999
112704,United States,AUG2018,August 2018,2018,8,August,Coal,120170.973949,8,1196223.082011
112710,United States,AUG2018,August 2018,2018,8,August,Net electricity production,416862.495278,14,4236927.396989
112815,Belgium,SEP2018,September 2018,2018,9,September,Combustible renewables,394.881266,11,5241.395456
112876,Bulgaria,SEP2018,September 2018,2018,9,September,Used for pumped storage,12.739082,18,415.221002
112891,Canada,SEP2018,September 2018,2018,9,September,Nuclear,7882.005083,6,95030.000001
112899,Canada,SEP2018,September 2018,2018,9,September,Net electricity production,46640.813006,14,635394.0
112931,Chile,SEP2018,September 2018,2018,9,September,Distribution losses,283.691845,19,3511.436001
113094,Estonia,SEP2018,September 2018,2018,9,September,Final consumption,594.995906,20,8291.801998
113099,Estonia,SEP2018,September 2018,2018,9,September,Other renewables aggregated,87.200364,25,1146.861308
113105,Finland,SEP2018,September 2018,2018,9,September,Geothermal,0.0,4,0.0
113210,Hungary,SEP2018,September 2018,2018,9,September,Hydro,13.270478,1,216.0
113263,IEA Total,SEP2018,September 2018,2018,9,September,Fossil fuels,498976.964616,27,5927053.62703
113283,Iceland,SEP2018,September 2018,2018,9,September,Final consumption,1533.758116,20,18878.324
113382,Japan,SEP2018,September 2018,2018,9,September,Combustible renewables,2035.075439,11,24468.267842
113433,Latvia,SEP2018,September 2018,2018,9,September,Coal,0.0,8,6.385302
113443,Latvia,SEP2018,September 2018,2018,9,September,Used for pumped storage,0.0,18,0.0
113457,Lithuania,SEP2018,September 2018,2018,9,September,Other renewables,0.0,5,0.0
113488,Luxembourg,SEP2018,September 2018,2018,9,September,Oil,0.0,9,0.0
113743,OECD Europe,SEP2018,September 2018,2018,9,September,Electricity trade,-1436.815633,21,-19930.414993
113805,Portugal,SEP2018,September 2018,2018,9,September,Wind,433.716393,2,12521.811999
113841,Republic of Turkiye,SEP2018,September 2018,2018,9,September,Combustible renewables,190.891624,11,2494.030461
113968,Spain,SEP2018,September 2018,2018,9,September,Solar,1192.17343,3,12224.0
114014,Sweden,SEP2018,September 2018,2018,9,September,Renewables,6643.132631,22,90348.382762
114036,Switzerland,SEP2018,September 2018,2018,9,September,Electricity supplied,5055.776376,17,65863.785997
114058,United Kingdom,SEP2018,September 2018,2018,9,September,Other combustible non-renewables,319.047851,12,4038.619627
114060,United Kingdom,SEP2018,September 2018,2018,9,September,Net electricity production,24043.514612,14,317545.726926
114067,United Kingdom,SEP2018,September 2018,2018,9,September,Electricity trade,-1260.159801,21,-19107.651004
114132,Australia,OCT2018,October 2018,2018,10,October,Other renewables,0.0,5,0.0
114171,Austria,OCT2018,October 2018,2018,10,October,Electricity supplied,6153.230382,17,74330.515999
114387,Cyprus,OCT2018,October 2018,2018,10,October,Electricity supplied,385.351943,17,4827.281
114396,Cyprus,OCT2018,October 2018,2018,10,October,Low carbon,36.612098,26,474.568456
114506,France,OCT2018,October 2018,2018,10,October,Hydro,3023.440307,1,69608.979
114609,Hungary,OCT2018,October 2018,2018,10,October,Non-renewables,2313.53676,23,26329.050404
114650,Iceland,OCT2018,October 2018,2018,10,October,Natural gas,0.0,10,0.0
114660,Iceland,OCT2018,October 2018,2018,10,October,Final consumption,1621.272663,20,18878.324
114672,India,OCT2018,October 2018,2018,10,October,Other renewables,0.0,5,0.0
114679,India,OCT2018,October 2018,2018,10,October,Other combustible non-renewables,58.710833,12,704.529996
114709,Ireland,OCT2018,October 2018,2018,10,October,Total imports,191.322824,15,1621.519
114726,Italy,OCT2018,October 2018,2018,10,October,Other renewables,0.0,5,0.0
114828,Latvia,OCT2018,October 2018,2018,10,October,Low carbon,153.571083,26,3368.392077
114851,Lithuania,OCT2018,October 2018,2018,10,October,Renewables,291.88583,22,2625.235035
114891,Malta,OCT2018,October 2018,2018,10,October,Coal,0.0,8,0.0
114961,Netherlands,OCT2018,October 2018,2018,10,October,Others,243.79859,24,3766.206991
115019,Norway,OCT2018,October 2018,2018,10,October,Hydro,12444.33006,1,138915.304998
115024,Norway,OCT2018,October 2018,2018,10,October,Nuclear,0.0,6,0.0
115062,OECD Americas,OCT2018,October 2018,2018,10,October,Electricity supplied,420866.882977,17,5368373.031686
115178,Poland,OCT2018,October 2018,2018,10,October,Other renewables aggregated,562.487579,25,5936.421712
115181,Portugal,OCT2018,October 2018,2018,10,October,Hydro,551.135906,1,13525.852
115189,Portugal,OCT2018,October 2018,2018,10,October,Oil,98.053709,9,1079.524649
115271,Serbia,OCT2018,October 2018,2018,10,October,Natural gas,52.005675,10,537.326009
115356,Spain,OCT2018,October 2018,2018,10,October,Net electricity production,22337.528309,14,263826.999999
115367,Spain,OCT2018,October 2018,2018,10,October,Other renewables aggregated,480.803208,25,5626.679244
115448,United Kingdom,OCT2018,October 2018,2018,10,October,Other renewables aggregated,3206.566366,25,33320.288592
115474,United States,OCT2018,October 2018,2018,10,October,Others,3976.537859,24,54267.271323
115579,Belgium,NOV2018,November 2018,2018,11,November,Electricity trade,-1556.568723,21,-17327.500001
115634,Bulgaria,NOV2018,November 2018,2018,11,November,Renewables,644.728417,22,9374.168267
115651,Canada,NOV2018,November 2018,2018,11,November,Other combustible non-renewables,10.813721,12,127.104282
115854,Estonia,NOV2018,November 2018,2018,11,November,Low carbon,161.545272,26,1828.663306
115870,Finland,NOV2018,November 2018,2018,11,November,Total imports,1720.0,15,22548.0
115909,France,NOV2018,November 2018,2018,11,November,Fossil fuels,6052.430712,27,47072.357019
115917,Germany,NOV2018,November 2018,2018,11,November,Coal,20126.41191,8,221927.62766
115920,Germany,NOV2018,November 2018,2018,11,November,Combustible renewables,3932.463577,11,47270.155647
115947,Greece,NOV2018,November 2018,2018,11,November,Combustible renewables,22.555948,11,293.328897
115999,IEA Total,NOV2018,November 2018,2018,11,November,Oil,15167.428969,9,199812.18777
116033,Iceland,NOV2018,November 2018,2018,11,November,Total exports,0.0,16,0.0
116074,Ireland,NOV2018,November 2018,2018,11,November,Solar,0.526261,3,16.656
116177,Korea,NOV2018,November 2018,2018,11,November,Other renewables aggregated,814.23973,25,7704.067442
116221,Lithuania,NOV2018,November 2018,2018,11,November,Total imports,1159.419534,15,12847.499998
116228,Lithuania,NOV2018,November 2018,2018,11,November,Renewables,184.106805,22,2625.235035
116250,Luxembourg,NOV2018,November 2018,2018,11,November,Electricity supplied,713.222368,17,8332.522844
116259,Luxembourg,NOV2018,November 2018,2018,11,November,Low carbon,153.319024,26,1909.704624
116288,Mexico,NOV2018,November 2018,2018,11,November,Hydro,2136.891898,1,32325.999999
116346,New Zealand,NOV2018,November 2018,2018,11,November,Other renewables,0.0,5,0.0
116361,New Zealand,NOV2018,November 2018,2018,11,November,Final consumption,3232.778795,20,40215.565131
116402,Norway,NOV2018,November 2018,2018,11,November,Total combustible fuels,256.789637,7,3109.719
116407,Norway,NOV2018,November 2018,2018,11,November,Other combustible non-renewables,14.171787,12,167.964068
116422,Norway,NOV2018,November 2018,2018,11,November,Fossil fuels,266.432623,27,3292.679805
116443,OECD Americas,NOV2018,November 2018,2018,11,November,Electricity trade,827.125547,21,2396.987001
116464,OECD Asia Oceania,NOV2018,November 2018,2018,11,November,Total imports,0.0,15,0.0
116496,OECD Europe,NOV2018,November 2018,2018,11,November,Final consumption,278391.959767,20,3252787.664429
116536,Poland,NOV2018,November 2018,2018,11,November,Nuclear,0.0,6,0.0
116541,Poland,NOV2018,November 2018,2018,11,November,Combustible renewables,576.040295,11,5936.421712
116565,Portugal,NOV2018,November 2018,2018,11,November,Coal,1025.409281,8,11553.221047
116617,Romania,NOV2018,November 2018,2018,11,November,Nuclear,913.882632,6,10441.658999
116641,Serbia,NOV2018,November 2018,2018,11,November,Solar,0.566777,3,13.04
116651,Serbia,NOV2018,November 2018,2018,11,November,Not specified,0.0,13,0.0
116681,Slovak Republic,NOV2018,November 2018,2018,11,November,Total exports,769.0,16,8746.0
116850,United States,NOV2018,November 2018,2018,11,November,Non-renewables,268875.135049,23,3486119.321881
116910,Austria,DEC2018,December 2018,2018,12,December,Wind,738.874086,2,5746.196001
117050,Chile,DEC2018,December 2018,2018,12,December,Total combustible fuels,3234.133939,7,48064.578
117053,Chile,DEC2018,December 2018,2018,12,December,Natural gas,621.49719,10,12595.97567
117069,Chile,DEC2018,December 2018,2018,12,December,Low carbon,3521.99245,26,37294.544856
117098,Croatia,DEC2018,December 2018,2018,12,December,Hydro,610.906083,1,7697.1
117155,Czech Republic,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0
117221,Estonia,DEC2018,December 2018,2018,12,December,Total exports,292.017698,16,4950.0
117423,India,DEC2018,December 2018,2018,12,December,Wind,2926.460568,2,63355.095119
117554,Korea,DEC2018,December 2018,2018,12,December,Other renewables aggregated,840.619435,25,7704.067442
117569,Latvia,DEC2018,December 2018,2018,12,December,Not specified,0.0,13,0.0
117612,Luxembourg,DEC2018,December 2018,2018,12,December,Wind,31.424626,2,254.575
117640,Malta,DEC2018,December 2018,2018,12,December,Solar,9.564849,3,188.818
117678,Mexico,DEC2018,December 2018,2018,12,December,Net electricity production,25302.696753,14,340878.0
117685,Mexico,DEC2018,December 2018,2018,12,December,Electricity trade,-32.468952,21,-1247.0
117744,New Zealand,DEC2018,December 2018,2018,12,December,Low carbon,2908.416665,26,36308.989609
117752,North Macedonia,DEC2018,December 2018,2018,12,December,Total combustible fuels,457.082685,7,3388.128998
118063,Slovak Republic,DEC2018,December 2018,2018,12,December,Electricity trade,-281.122395,21,-3682.0
118065,Slovak Republic,DEC2018,December 2018,2018,12,December,Non-renewables,1923.378988,23,19056.471618
118083,Slovenia,DEC2018,December 2018,2018,12,December,Net electricity production,1186.388292,14,15441.970001
118160,Switzerland,DEC2018,December 2018,2018,12,December,Natural gas,56.656276,10,589.964266
118168,Switzerland,DEC2018,December 2018,2018,12,December,Used for pumped storage,320.418191,18,3987.000001
118190,United Kingdom,DEC2018,December 2018,2018,12,December,Not specified,0.0,13,0.0
118237,Argentina,JAN2019,January 2019,2019,1,January,Nuclear,201.483548,6,7969.468523
118271,Australia,JAN2019,January 2019,2019,1,January,Not specified,0.0,13,0.0
118291,Austria,JAN2019,January 2019,2019,1,January,Nuclear,0.0,6,0.0
118353,Brazil,JAN2019,January 2019,2019,1,January,Net electricity production,53181.499675,14,611385.71286
118394,Canada,JAN2019,January 2019,2019,1,January,Hydro,39854.000008,1,375982.0
118436,Chile,JAN2019,January 2019,2019,1,January,Total exports,0.0,16,0.0
118451,Colombia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0
118478,Croatia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,73.8
118524,Cyprus,JAN2019,January 2019,2019,1,January,Non-renewables,395.022989,23,4401.851265
118563,Denmark,JAN2019,January 2019,2019,1,January,Coal,690.411585,8,3088.386036
118569,Denmark,JAN2019,January 2019,2019,1,January,Net electricity production,3421.069861,14,28689.818001
118664,Germany,JAN2019,January 2019,2019,1,January,Hydro,2180.926328,1,25506.999999
118764,IEA Total,JAN2019,January 2019,2019,1,January,Final consumption,904616.793821,20,9807239.926743
118820,India,JAN2019,January 2019,2019,1,January,Renewables,17224.956426,22,310518.426998
118822,India,JAN2019,January 2019,2019,1,January,Others,505.234182,24,6310.023436
118839,Ireland,JAN2019,January 2019,2019,1,January,Net electricity production,2837.631207,14,30274.292081
